date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:12:29	1607/1607	---M--	200	added ('OK')	image/png	etag:%22c872bd691d001eebfc846f6507ae6328-ssl%22	https://masco-tailwind.netlify.app/assets/img/logo-yellow-light.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/logo-yellow-light.png	(from https://masco-tailwind.netlify.app/index-9)
11:12:31	1422/1422	---M-Z	200	added ('OK')	text/css	etag:%2296adcb282ab35082eb383d2778c18113-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/clash-display/stylesheet.css	(from https://masco-tailwind.netlify.app/index-10)
11:12:33	2016/2016	---M--	200	added ('OK')	image/png	etag:%22cdcda062cecc5f9d5cee40cb87c799fa-ssl%22	https://masco-tailwind.netlify.app/assets/img/logo-denim-dark.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/logo-denim-dark.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:35	8426/8426	---MCZ	200	added ('OK')	image/svg+xml	etag:%225104eeb4579ab0922e46e72ff6a90e6d-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/trustpilot-logo.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/trustpilot-logo.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:36	12843/12843	---M--	200	added ('OK')	image/png	etag:%22aeac2d4b483574e5182c7e1027caf7a2-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/hero-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/hero-img.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:37	1332/1332	---M--	200	added ('OK')	image/png	etag:%2245286e887061449dbfd43e0d1eb38dbe-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/brand-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/brand-1.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:39	1434/1434	---M--	200	added ('OK')	image/png	etag:%2288770bdb4bfc77862fdc4652aacd20ab-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/brand-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/brand-2.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:41	1349/1349	---M--	200	added ('OK')	image/png	etag:%226f2bed0582dc7dcac2b8bcce257a0809-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/brand-3.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/brand-3.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:42	1512/1512	---M--	200	added ('OK')	image/png	etag:%22c3cf81b33edbbd900cb5e95080dff25c-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/brand-4.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/brand-4.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:43	1314/1314	---M--	200	added ('OK')	image/png	etag:%2288d83d2a3aceefd5b09eb9287a3180ef-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/brand-5.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/brand-5.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:44	11568/11568	---M--	200	added ('OK')	image/png	etag:%22aba6a949d872f0e06bd6aa1cd47fd6cb-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/content-img-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/content-img-1.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:45	10652/10652	---M--	200	added ('OK')	image/png	etag:%2203f1c3bbe3e54b7005b4e0b50883902d-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/content-img-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/content-img-2.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:47	8011/8011	---M--	200	added ('OK')	image/png	etag:%22813d28c9d740717d7e067b352b670671-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/content-2-card.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/content-2-card.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:47	6090/6090	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d4012b7d16a5f5c4d376ccbb1ae22782-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-1.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-1.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:49	5270/5270	---MCZ	200	added ('OK')	image/svg+xml	etag:%22441792850f8b4a16debc224bb71c0139-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-2.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:51	12143/12143	---MCZ	200	added ('OK')	image/svg+xml	etag:%227319be53ee458e1d1ec90226fc724784-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-3.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-3.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:52	7974/7974	---MCZ	200	added ('OK')	image/svg+xml	etag:%227a0b9dc92a5f31adc7a94d5fbfe7991a-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-4.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-4.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:53	13355/13355	---MCZ	200	added ('OK')	image/svg+xml	etag:%22cdb64d7e52e981d59fd4c25206c10ded-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-5.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-5.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:54	8416/8416	---MCZ	200	added ('OK')	image/svg+xml	etag:%22745ade3436d85fe50c8d8668fd5c3cbb-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-6.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-10-feature-6.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:56	131306/131306	---M--	200	added ('OK')	image/png	etag:%22f860e76d90a39ae9d5e7e69081c6a04c-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/content-video-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/content-video-img.png	(from https://masco-tailwind.netlify.app/index-10)
11:12:57	989/989	---M--	200	added ('OK')	image/svg+xml	etag:%2286df5c100695cc1d1b38cfd48cce637d-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-denim-pencil.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-denim-pencil.svg	(from https://masco-tailwind.netlify.app/index-10)
11:12:59	528/528	---M--	200	added ('OK')	image/svg+xml	etag:%22ba77a892b8f0300b9ec31396250e3fd4-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-denim-shopping-cart.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-denim-shopping-cart.svg	(from https://masco-tailwind.netlify.app/index-10)
11:13:00	478/478	---M--	200	added ('OK')	image/svg+xml	etag:%22be345b209ba85a51b7c4439a379de653-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-denim-chat-alt-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-denim-chat-alt-2.svg	(from https://masco-tailwind.netlify.app/index-10)
11:13:01	390/390	---M--	200	added ('OK')	image/svg+xml	etag:%227ca9f2953a658edd744d186cc8b03ad4-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-denim-mail.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-denim-mail.svg	(from https://masco-tailwind.netlify.app/index-10)
11:13:02	361/361	---M--	200	added ('OK')	image/svg+xml	etag:%2204de22666211b844bbe1856a401c11fb-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-denim-desktop-computer.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-denim-desktop-computer.svg	(from https://masco-tailwind.netlify.app/index-10)
11:13:03	19846/19846	---M--	200	added ('OK')	image/png	etag:%22763aee35564969c34e968369989c8d82-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/testimonial-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/testimonial-img.png	(from https://masco-tailwind.netlify.app/index-10)
11:13:04	13630/13630	---M--	200	added ('OK')	image/png	etag:%227f0af0d4156f4ff4cd3484020709c03d-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-10/content-img-3.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-10/content-img-3.png	(from https://masco-tailwind.netlify.app/index-10)
11:13:05	1915/1915	---M--	200	added ('OK')	image/png	etag:%22cf631bb91b67324b324eecc8e41a608d-ssl%22	https://masco-tailwind.netlify.app/assets/img/logo-denim-light.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/logo-denim-light.png	(from https://masco-tailwind.netlify.app/index-10)
11:13:06	3954/3954	---M-Z	200	added ('OK')	text/css	etag:%2284ee12591409829971574a31ab89e74f-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/kanit/stylesheet.css	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/kanit/stylesheet.css	(from https://masco-tailwind.netlify.app/index-11)
11:13:07	1931/1931	---M--	200	added ('OK')	image/png	etag:%220db38c42d174c77c475d3b4b4be0a67a-ssl%22	https://masco-tailwind.netlify.app/assets/img/logo-caribbean-green-dark.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/logo-caribbean-green-dark.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:09	49280/49280	---M--	200	added ('OK')	image/jpeg	etag:%229a680763f35fea16925705dd58827001-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/hero-img.jpg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/hero-img.jpg	(from https://masco-tailwind.netlify.app/index-11)
11:13:09	402/402	---M--	200	added ('OK')	image/svg+xml	etag:%2265977fe38df874551278214bfd92934c-ssl%22	https://masco-tailwind.netlify.app/assets/img/elements/hero-10-bg-shape.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/elements/hero-10-bg-shape.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:12	1214/1214	---M--	200	added ('OK')	image/png	etag:%2210a8b80a18a76d0333175b609bd96e70-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/brand-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/brand-1.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:14	1090/1090	---M--	200	added ('OK')	image/png	etag:%22b7d1121a7cab561aff83a813f7dbd754-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/brand-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/brand-2.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:16	1088/1088	---M--	200	added ('OK')	image/png	etag:%22a6f3fd1b07384cedfe68f594c8368573-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/brand-3.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/brand-3.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:17	1150/1150	---M--	200	added ('OK')	image/png	etag:%226fbddcff20e6d8df614c27050bffa21f-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/brand-4.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/brand-4.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:18	923/923	---M--	200	added ('OK')	image/png	etag:%2244c0a5d273c748698176b987f61aece1-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/brand-5.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/brand-5.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:19	9777/9777	---M--	200	added ('OK')	image/png	etag:%2296878493f01f6a4a170dc1458b03253d-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/content-img-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/content-img-1.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:20	4518/4518	---M--	200	added ('OK')	image/png	etag:%22807326a58fa29a57b4a3a1ef2de0e105-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/content-img-1-card.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/content-img-1-card.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:27	4989/4989	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d8e05362f389dd7dae7fbaecc8f87c8b-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-1.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-1.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:28	5029/5029	---MCZ	200	added ('OK')	image/svg+xml	etag:%22fd2cb43aedf78d07621dd4fedea87f19-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-2.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:29	4127/4127	---MCZ	200	added ('OK')	image/svg+xml	etag:%226adca518773ce0f2893d9bc70e4ff846-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-3.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-3.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:29	6132/6132	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e52c3a953a56d8ff939a6d67e7824645-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-4.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-11-feature-4.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:32	10273/10273	---M--	200	added ('OK')	image/png	etag:%22ca56bae24231316fd85d1f338133c75b-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/content-img-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/content-img-2.png	(from https://masco-tailwind.netlify.app/index-11)
11:13:32	2101/2101	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fccaa71e749563ea2faed1cc7f9c64ce-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-1.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-1.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:33	4425/4425	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ac8e08ba1099a8ddb052249f92c0b6f4-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-2.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:35	3670/3670	---MCZ	200	added ('OK')	image/svg+xml	etag:%22715f8f414105616bd525ec42043ee4c3-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-3.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-green-black-duotone-faq-3.svg	(from https://masco-tailwind.netlify.app/index-11)
11:13:39	1695/1695	---M-Z	200	added ('OK')	text/css	etag:%220c890c292258fe2674161fedfb317a7b-ssl-df%22	https://masco-tailwind.netlify.app/assets/fonts/webfonts/sora/stylesheet.css	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/fonts/webfonts/sora/stylesheet.css	(from https://masco-tailwind.netlify.app/index-12)
11:14:06	69903/69903	---M--	200	added ('OK')	image/png	etag:%22435e6b13617c7507af807603fd20bf61-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-11/testimonial-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-11/testimonial-img.png	(from https://masco-tailwind.netlify.app/index-11)
11:14:07	652/652	---M--	200	added ('OK')	image/svg+xml	etag:%222f22c47aa765b4d8772416e40f89f718-ssl%22	https://masco-tailwind.netlify.app/assets/img/elements/hero-12-shape-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/elements/hero-12-shape-2.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:08	133607/133607	---M--	200	added ('OK')	image/png	etag:%22f16328df9b4ff78d925f334c67056fdc-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/hero-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/hero-img.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:09	6857/6857	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ddb8fc7ef9c5c464cc21a39b8c859006-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-1.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-1.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:11	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%22901a639e7802554aa8e72ded894195f6-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-arrow-right.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-arrow-right.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:13	4576/4576	---MCZ	200	added ('OK')	image/svg+xml	etag:%2289ec7ae7d8215e6abd996eac6f1cad2f-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-2.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:16	2303/2303	---MCZ	200	added ('OK')	image/svg+xml	etag:%22deb748999fb0a93135af71465f6b5889-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-3.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-3.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:18	2490/2490	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f7202192eb7149e9172c9302a4f79804-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-4.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-black-home-12-feature-4.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:20	479/479	---M--	200	added ('OK')	image/svg+xml	etag:%224105e3ca5c9f92055e123df28f0926fd-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-1.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-1.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:22	866/866	---M--	200	added ('OK')	image/svg+xml	etag:%22c0ace4eb2f840097330a8b049dace4c9-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-2.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-2.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:23	1357/1357	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c76a0ecb1d8aaecb6d656635ca19941-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-3.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-3.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:28	1315/1315	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d96a35fa6ed5926d5723995f9c6c44ad-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-video-btn.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-video-btn.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:29	84460/84460	---M--	200	added ('OK')	image/png	etag:%226a98396ddedce7df636d3e5d98c42ff0-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/content-img-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/content-img-1.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:30	798/798	---M--	200	added ('OK')	image/svg+xml	etag:%222e40812894dac14b64f77a6d4f5592ff-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-4.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-4.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:30	655/655	---M--	200	added ('OK')	image/svg+xml	etag:%22bf51e39e8396b9edb5bfbc767e989cce-ssl%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-5.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-5.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:31	1075/1075	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241deb32f16e5a8c3209db4a9765b930a-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-6.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-home-12-content-6.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:37	2194/2194	---M-Z	200	added ('OK')	image/svg+xml	etag:%229992e37e3082af9531a324ac1ef097fb-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-rum-swizzle-dial-star.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-rum-swizzle-dial-star.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:39	2986/2986	---M-Z	200	added ('OK')	image/svg+xml	etag:%229cb1e0cf4e93a0a4c92d6fb2d4eb3e28-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/icons/icon-purple-quote.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/icons/icon-purple-quote.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:39	3361/3361	---M--	200	added ('OK')	image/png	etag:%228717d181adb46571d8eec61d32f2d751-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-1.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:41	3225/3225	---M--	200	added ('OK')	image/png	etag:%22bdb2173fa5e04f86317b4bbc108a5b43-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-2.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:42	2802/2802	---M--	200	added ('OK')	image/png	etag:%226c2f07c832f696493c1a05083b4d971c-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-3.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/testimonial-user-img-3.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:43	104385/104385	---M--	200	added ('OK')	image/png	etag:%22124a50787b4742e8d77da403fcefd46b-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/content-img-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/content-img-2.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:44	2167/2167	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e1886b1bd205d7513ee186215edceadb-ssl-df%22	https://masco-tailwind.netlify.app/assets/img/elements/home-12-cta-shape.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/elements/home-12-cta-shape.svg	(from https://masco-tailwind.netlify.app/index-12)
11:14:46	1578/1578	---M--	200	added ('OK')	image/png	etag:%226f62adc500af15372b51f09e137727eb-ssl%22	https://masco-tailwind.netlify.app/assets/img/logo-honey-suckle-light.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/logo-honey-suckle-light.png	(from https://masco-tailwind.netlify.app/index-14)
11:14:48	90466/90466	---MCZ	200	added ('OK')	text/html	etag:%221cc316aba6a9d093c419cb41add856ee-ssl-df%22	https://masco-tailwind.netlify.app/index-13	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/index-13	(from https://masco-tailwind.netlify.app/index-4)
11:14:48	585/585	---M--	200	added ('OK')	image/svg+xml	etag:%222959bf1afeb9d7681ebf92314703e6ee-ssl%22	https://masco-tailwind.netlify.app/assets/img/elements/home-14-hero-shape.svg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/elements/home-14-hero-shape.svg	(from https://masco-tailwind.netlify.app/index-14)
11:14:49	317833/317833	---M--	200	added ('OK')	image/png	etag:%22ddd6b63b335b8b367fceed484247fc49-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-12/video-img.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-12/video-img.png	(from https://masco-tailwind.netlify.app/index-12)
11:14:49	61580/61580	---M--	200	added ('OK')	image/jpeg	etag:%223d1fa4060221aa6df6b8c5b8661333e3-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-14/hero-img.jpg	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-14/hero-img.jpg	(from https://masco-tailwind.netlify.app/index-14)
11:14:52	9154/9154	---M--	200	added ('OK')	image/png	etag:%22d25a7f1734f7fb2d23be404fa7262552-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-14/features-img-1.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-14/features-img-1.png	(from https://masco-tailwind.netlify.app/index-14)
11:14:53	7464/7464	---M--	200	added ('OK')	image/png	etag:%22f2737fddbbbc8224e8a1019b3e250c82-ssl%22	https://masco-tailwind.netlify.app/assets/img/th-14/features-img-2.png	C:/Users/Maega/Downloads/embold/masco-tailwind.netlify.app/assets/img/th-14/features-img-2.png	(from https://masco-tailwind.netlify.app/index-14)
